customer_id,cluster,cluster_label
CUS6010,0,Mainstream customer
CUS6011,1,Discount customer
CUS6012,0,Mainstream customer
CUS6013,0,Mainstream customer
CUS6014,1,Discount customer
CUS6015,1,Discount customer
CUS6016,1,Discount customer
CUS6017,0,Mainstream customer
CUS6018,0,Mainstream customer
CUS6019,1,Discount customer
CUS602,0,Mainstream customer
CUS6020,0,Mainstream customer
CUS6021,0,Mainstream customer
CUS6022,0,Mainstream customer
CUS6023,0,Mainstream customer
CUS6024,1,Discount customer
CUS6025,2,Premium Bremen Niche
CUS6026,1,Discount customer
CUS6027,1,Discount customer
CUS6028,0,Mainstream customer
CUS6029,0,Mainstream customer
CUS603,1,Discount customer
CUS6030,1,Discount customer
CUS6031,0,Mainstream customer
CUS6032,0,Mainstream customer
CUS6033,0,Mainstream customer
CUS6034,0,Mainstream customer
CUS6035,0,Mainstream customer
CUS6036,0,Mainstream customer
CUS6037,0,Mainstream customer
CUS6038,1,Discount customer
CUS6039,0,Mainstream customer
CUS604,1,Discount customer
CUS6040,0,Mainstream customer
CUS6041,1,Discount customer
CUS6042,0,Mainstream customer
CUS6043,0,Mainstream customer
CUS6044,1,Discount customer
CUS6045,1,Discount customer
CUS6046,0,Mainstream customer
CUS6047,0,Mainstream customer
CUS6048,1,Discount customer
CUS6049,0,Mainstream customer
CUS605,0,Mainstream customer
CUS6050,1,Discount customer
CUS6051,0,Mainstream customer
CUS6052,0,Mainstream customer
CUS6053,0,Mainstream customer
CUS6054,0,Mainstream customer
CUS6055,0,Mainstream customer
CUS6056,0,Mainstream customer
CUS6057,0,Mainstream customer
CUS6058,0,Mainstream customer
CUS6059,0,Mainstream customer
CUS606,1,Discount customer
CUS6060,1,Discount customer
CUS6061,0,Mainstream customer
CUS6062,0,Mainstream customer
CUS6063,0,Mainstream customer
CUS6064,0,Mainstream customer
CUS6065,0,Mainstream customer
CUS6066,0,Mainstream customer
CUS6067,0,Mainstream customer
CUS6068,0,Mainstream customer
CUS6069,1,Discount customer
CUS607,0,Mainstream customer
CUS6070,0,Mainstream customer
CUS6071,0,Mainstream customer
CUS6072,0,Mainstream customer
CUS6073,0,Mainstream customer
CUS6074,1,Discount customer
CUS6075,0,Mainstream customer
CUS6076,1,Discount customer
CUS6077,0,Mainstream customer
CUS6078,0,Mainstream customer
CUS6079,1,Discount customer
CUS608,0,Mainstream customer
CUS6080,1,Discount customer
CUS6081,0,Mainstream customer
CUS6082,1,Discount customer
CUS6083,0,Mainstream customer
CUS6084,0,Mainstream customer
CUS6085,0,Mainstream customer
CUS6086,0,Mainstream customer
CUS6087,0,Mainstream customer
CUS6088,2,Premium Bremen Niche
CUS6089,0,Mainstream customer
CUS609,0,Mainstream customer
CUS6090,0,Mainstream customer
CUS6091,0,Mainstream customer
CUS6092,0,Mainstream customer
CUS6093,1,Discount customer
CUS6094,0,Mainstream customer
CUS6095,0,Mainstream customer
CUS6096,0,Mainstream customer
CUS6097,2,Premium Bremen Niche
CUS6098,1,Discount customer
CUS6099,0,Mainstream customer
CUS61,0,Mainstream customer
CUS610,0,Mainstream customer
CUS6100,1,Discount customer
CUS6101,0,Mainstream customer
CUS6102,0,Mainstream customer
CUS6103,0,Mainstream customer
CUS6104,3,Urban Trendy Berlin
CUS6105,0,Mainstream customer
CUS6106,0,Mainstream customer
CUS6107,1,Discount customer
CUS6108,1,Discount customer
CUS6109,0,Mainstream customer
CUS611,1,Discount customer
CUS6110,1,Discount customer
CUS6111,0,Mainstream customer
CUS6112,0,Mainstream customer
CUS6113,0,Mainstream customer
CUS6114,0,Mainstream customer
CUS6115,1,Discount customer
CUS6116,1,Discount customer
CUS6117,0,Mainstream customer
CUS6118,0,Mainstream customer
CUS6119,1,Discount customer
CUS612,1,Discount customer
CUS6120,3,Urban Trendy Berlin
CUS6121,0,Mainstream customer
CUS6122,0,Mainstream customer
CUS6123,0,Mainstream customer
CUS6124,1,Discount customer
CUS6125,0,Mainstream customer
CUS6126,0,Mainstream customer
CUS6127,0,Mainstream customer
CUS6128,0,Mainstream customer
CUS6129,0,Mainstream customer
CUS613,0,Mainstream customer
CUS6130,0,Mainstream customer
CUS6131,0,Mainstream customer
CUS6132,0,Mainstream customer
CUS6133,0,Mainstream customer
CUS6134,0,Mainstream customer
CUS6135,0,Mainstream customer
CUS6136,0,Mainstream customer
CUS6137,0,Mainstream customer
CUS6138,1,Discount customer
CUS6139,1,Discount customer
CUS614,0,Mainstream customer
CUS6140,0,Mainstream customer
CUS6141,0,Mainstream customer
CUS6142,0,Mainstream customer
CUS6143,0,Mainstream customer
CUS6144,1,Discount customer
CUS6145,1,Discount customer
CUS6146,1,Discount customer
CUS6147,0,Mainstream customer
CUS6148,3,Urban Trendy Berlin
CUS6149,1,Discount customer
CUS615,0,Mainstream customer
CUS6150,1,Discount customer
CUS6151,0,Mainstream customer
CUS6152,1,Discount customer
CUS6153,3,Urban Trendy Berlin
CUS6154,2,Premium Bremen Niche
CUS6155,0,Mainstream customer
CUS6156,1,Discount customer
CUS6157,0,Mainstream customer
CUS6158,0,Mainstream customer
CUS6159,1,Discount customer
CUS616,1,Discount customer
CUS6160,0,Mainstream customer
CUS6161,1,Discount customer
CUS6162,1,Discount customer
CUS6163,0,Mainstream customer
CUS6164,0,Mainstream customer
CUS6165,1,Discount customer
CUS6166,1,Discount customer
CUS6167,0,Mainstream customer
CUS6168,3,Urban Trendy Berlin
CUS6169,0,Mainstream customer
CUS617,0,Mainstream customer
CUS6170,0,Mainstream customer
CUS6171,0,Mainstream customer
CUS6172,1,Discount customer
CUS6173,0,Mainstream customer
CUS6174,1,Discount customer
CUS6175,0,Mainstream customer
CUS6176,3,Urban Trendy Berlin
CUS6177,0,Mainstream customer
CUS6178,1,Discount customer
CUS6179,1,Discount customer
CUS618,0,Mainstream customer
CUS6180,3,Urban Trendy Berlin
CUS6181,0,Mainstream customer
CUS6182,3,Urban Trendy Berlin
CUS6183,0,Mainstream customer
CUS6184,1,Discount customer
CUS6185,0,Mainstream customer
CUS6186,1,Discount customer
CUS6187,0,Mainstream customer
CUS6188,0,Mainstream customer
CUS6189,1,Discount customer
CUS619,3,Urban Trendy Berlin
CUS6190,0,Mainstream customer
CUS6191,3,Urban Trendy Berlin
CUS6192,2,Premium Bremen Niche
CUS6193,0,Mainstream customer
CUS6194,0,Mainstream customer
CUS6195,0,Mainstream customer
CUS6196,1,Discount customer
CUS6197,0,Mainstream customer
CUS6198,1,Discount customer
CUS6199,0,Mainstream customer
CUS62,0,Mainstream customer
CUS620,1,Discount customer
CUS6200,1,Discount customer
CUS6201,2,Premium Bremen Niche
CUS6202,1,Discount customer
CUS6203,0,Mainstream customer
CUS6204,0,Mainstream customer
CUS6205,1,Discount customer
CUS6206,0,Mainstream customer
CUS6207,0,Mainstream customer
CUS6208,0,Mainstream customer
CUS6209,2,Premium Bremen Niche
CUS621,0,Mainstream customer
CUS6210,0,Mainstream customer
CUS6211,1,Discount customer
CUS6212,0,Mainstream customer
CUS6213,0,Mainstream customer
CUS6214,1,Discount customer
CUS6215,0,Mainstream customer
CUS6216,0,Mainstream customer
CUS6217,0,Mainstream customer
CUS6218,1,Discount customer
CUS6219,0,Mainstream customer
CUS622,0,Mainstream customer
CUS6220,0,Mainstream customer
CUS6221,0,Mainstream customer
CUS6222,0,Mainstream customer
CUS6223,0,Mainstream customer
CUS6224,0,Mainstream customer
CUS6225,0,Mainstream customer
CUS6226,1,Discount customer
CUS6227,0,Mainstream customer
CUS6228,0,Mainstream customer
CUS6229,0,Mainstream customer
CUS623,1,Discount customer
CUS6230,0,Mainstream customer
CUS6231,0,Mainstream customer
CUS6232,0,Mainstream customer
CUS6233,0,Mainstream customer
CUS6234,0,Mainstream customer
CUS6235,0,Mainstream customer
CUS6236,0,Mainstream customer
CUS6237,0,Mainstream customer
CUS6238,0,Mainstream customer
CUS6239,1,Discount customer
CUS624,1,Discount customer
CUS6240,1,Discount customer
CUS6241,0,Mainstream customer
CUS6242,0,Mainstream customer
CUS6243,1,Discount customer
CUS6244,1,Discount customer
CUS6245,0,Mainstream customer
CUS6246,1,Discount customer
CUS6247,0,Mainstream customer
CUS6248,0,Mainstream customer
CUS6249,0,Mainstream customer
CUS625,0,Mainstream customer
CUS6250,0,Mainstream customer
CUS6251,0,Mainstream customer
CUS6252,0,Mainstream customer
CUS6253,3,Urban Trendy Berlin
CUS6254,0,Mainstream customer
CUS6255,0,Mainstream customer
CUS6256,0,Mainstream customer
CUS6257,0,Mainstream customer
CUS6258,0,Mainstream customer
CUS6259,0,Mainstream customer
CUS626,0,Mainstream customer
CUS6260,1,Discount customer
CUS6261,0,Mainstream customer
CUS6262,0,Mainstream customer
CUS6263,1,Discount customer
CUS6264,0,Mainstream customer
CUS6265,1,Discount customer
CUS6266,0,Mainstream customer
CUS6267,1,Discount customer
CUS6268,1,Discount customer
CUS6269,0,Mainstream customer
CUS627,0,Mainstream customer
CUS6270,1,Discount customer
CUS6271,0,Mainstream customer
CUS6272,1,Discount customer
CUS6273,0,Mainstream customer
CUS6274,1,Discount customer
CUS6275,0,Mainstream customer
CUS6276,0,Mainstream customer
CUS6277,1,Discount customer
CUS6278,0,Mainstream customer
CUS6279,1,Discount customer
CUS628,1,Discount customer
CUS6280,0,Mainstream customer
CUS6281,0,Mainstream customer
CUS6282,0,Mainstream customer
CUS6283,0,Mainstream customer
CUS6284,1,Discount customer
CUS6285,1,Discount customer
CUS6286,1,Discount customer
CUS6287,1,Discount customer
CUS6288,0,Mainstream customer
CUS6289,1,Discount customer
CUS629,3,Urban Trendy Berlin
CUS6290,1,Discount customer
CUS6291,0,Mainstream customer
CUS6292,0,Mainstream customer
CUS6293,0,Mainstream customer
CUS6294,0,Mainstream customer
CUS6295,1,Discount customer
CUS6296,0,Mainstream customer
CUS6297,3,Urban Trendy Berlin
CUS6298,0,Mainstream customer
CUS6299,0,Mainstream customer
CUS63,1,Discount customer
CUS630,0,Mainstream customer
CUS6300,0,Mainstream customer
CUS6301,0,Mainstream customer
CUS6302,0,Mainstream customer
CUS6303,0,Mainstream customer
CUS6304,0,Mainstream customer
CUS6305,0,Mainstream customer
CUS6306,0,Mainstream customer
CUS6307,0,Mainstream customer
CUS6308,1,Discount customer
CUS6309,0,Mainstream customer
CUS631,1,Discount customer
CUS6310,0,Mainstream customer
CUS6311,0,Mainstream customer
CUS6312,1,Discount customer
CUS6313,0,Mainstream customer
CUS6314,0,Mainstream customer
CUS6315,3,Urban Trendy Berlin
CUS6316,1,Discount customer
CUS6317,1,Discount customer
CUS6318,0,Mainstream customer
CUS6319,0,Mainstream customer
CUS632,0,Mainstream customer
CUS6320,3,Urban Trendy Berlin
CUS6321,0,Mainstream customer
CUS6322,0,Mainstream customer
CUS6323,0,Mainstream customer
CUS6324,0,Mainstream customer
CUS6325,1,Discount customer
CUS6326,0,Mainstream customer
CUS6327,0,Mainstream customer
CUS6328,0,Mainstream customer
CUS6329,0,Mainstream customer
CUS633,0,Mainstream customer
CUS6330,1,Discount customer
CUS6331,1,Discount customer
CUS6332,0,Mainstream customer
CUS6333,0,Mainstream customer
CUS6334,0,Mainstream customer
CUS6335,0,Mainstream customer
CUS6336,1,Discount customer
CUS6337,0,Mainstream customer
CUS6338,1,Discount customer
CUS6339,0,Mainstream customer
CUS634,0,Mainstream customer
CUS6340,0,Mainstream customer
CUS6341,0,Mainstream customer
CUS6342,0,Mainstream customer
CUS6343,0,Mainstream customer
CUS6344,1,Discount customer
CUS6345,0,Mainstream customer
CUS6346,0,Mainstream customer
CUS6347,0,Mainstream customer
CUS6348,1,Discount customer
CUS6349,0,Mainstream customer
CUS635,0,Mainstream customer
CUS6350,0,Mainstream customer
CUS6351,0,Mainstream customer
CUS6352,0,Mainstream customer
CUS6353,0,Mainstream customer
CUS6354,0,Mainstream customer
CUS6355,0,Mainstream customer
CUS6356,0,Mainstream customer
CUS6357,1,Discount customer
CUS6358,0,Mainstream customer
CUS6359,0,Mainstream customer
CUS636,1,Discount customer
CUS6360,0,Mainstream customer
CUS6361,1,Discount customer
CUS6362,0,Mainstream customer
CUS6363,0,Mainstream customer
CUS6364,0,Mainstream customer
CUS6365,0,Mainstream customer
CUS6366,1,Discount customer
CUS6367,0,Mainstream customer
CUS6368,1,Discount customer
CUS6369,1,Discount customer
CUS637,1,Discount customer
CUS6370,1,Discount customer
CUS6371,0,Mainstream customer
CUS6372,3,Urban Trendy Berlin
CUS6373,1,Discount customer
CUS6374,1,Discount customer
CUS6375,1,Discount customer
CUS6376,0,Mainstream customer
CUS6377,0,Mainstream customer
CUS6378,0,Mainstream customer
CUS6379,1,Discount customer
CUS638,0,Mainstream customer
CUS6380,1,Discount customer
CUS6381,0,Mainstream customer
CUS6382,0,Mainstream customer
CUS6383,0,Mainstream customer
CUS6384,0,Mainstream customer
CUS6385,0,Mainstream customer
CUS6386,0,Mainstream customer
CUS6387,1,Discount customer
CUS6388,0,Mainstream customer
CUS6389,0,Mainstream customer
CUS639,1,Discount customer
CUS6390,0,Mainstream customer
CUS6391,0,Mainstream customer
CUS6392,2,Premium Bremen Niche
CUS6393,1,Discount customer
CUS6394,0,Mainstream customer
CUS6395,0,Mainstream customer
CUS6396,0,Mainstream customer
CUS6397,1,Discount customer
CUS6398,0,Mainstream customer
CUS6399,1,Discount customer
CUS64,0,Mainstream customer
CUS640,0,Mainstream customer
CUS6400,1,Discount customer
CUS6401,0,Mainstream customer
CUS6402,0,Mainstream customer
CUS6403,1,Discount customer
CUS6404,0,Mainstream customer
CUS6405,0,Mainstream customer
CUS6406,0,Mainstream customer
CUS6407,0,Mainstream customer
CUS6408,0,Mainstream customer
CUS6409,0,Mainstream customer
CUS641,0,Mainstream customer
CUS6410,0,Mainstream customer
CUS6411,0,Mainstream customer
CUS6412,1,Discount customer
CUS6413,3,Urban Trendy Berlin
CUS6414,0,Mainstream customer
CUS6415,0,Mainstream customer
CUS6416,0,Mainstream customer
CUS6417,0,Mainstream customer
CUS6418,0,Mainstream customer
CUS6419,1,Discount customer
CUS642,0,Mainstream customer
CUS6420,0,Mainstream customer
CUS6421,0,Mainstream customer
CUS6422,0,Mainstream customer
CUS6423,0,Mainstream customer
CUS6424,1,Discount customer
CUS6425,0,Mainstream customer
CUS6426,0,Mainstream customer
CUS6427,0,Mainstream customer
CUS6428,1,Discount customer
CUS6429,1,Discount customer
CUS643,0,Mainstream customer
CUS6430,1,Discount customer
CUS6431,1,Discount customer
CUS6432,0,Mainstream customer
CUS6433,1,Discount customer
CUS6434,1,Discount customer
CUS6435,0,Mainstream customer
CUS6436,0,Mainstream customer
CUS6437,1,Discount customer
CUS6438,1,Discount customer
CUS6439,0,Mainstream customer
CUS644,1,Discount customer
CUS6440,0,Mainstream customer
CUS6441,0,Mainstream customer
CUS6442,1,Discount customer
CUS6443,1,Discount customer
CUS6444,0,Mainstream customer
CUS6445,0,Mainstream customer
CUS6446,0,Mainstream customer
CUS6447,0,Mainstream customer
CUS6448,0,Mainstream customer
CUS6449,1,Discount customer
CUS645,2,Premium Bremen Niche
CUS6450,0,Mainstream customer
CUS6451,1,Discount customer
CUS6452,0,Mainstream customer
CUS6453,0,Mainstream customer
CUS6454,0,Mainstream customer
CUS6455,0,Mainstream customer
CUS6456,0,Mainstream customer
CUS6457,0,Mainstream customer
CUS6458,0,Mainstream customer
CUS6459,0,Mainstream customer
CUS646,0,Mainstream customer
CUS6460,0,Mainstream customer
CUS6461,0,Mainstream customer
CUS6462,0,Mainstream customer
CUS6463,0,Mainstream customer
CUS6464,0,Mainstream customer
CUS6465,0,Mainstream customer
CUS6466,0,Mainstream customer
CUS6467,1,Discount customer
CUS6468,0,Mainstream customer
CUS6469,1,Discount customer
CUS647,0,Mainstream customer
CUS6470,0,Mainstream customer
CUS6471,0,Mainstream customer
CUS6472,0,Mainstream customer
CUS6473,0,Mainstream customer
CUS6474,0,Mainstream customer
CUS6475,1,Discount customer
CUS6476,0,Mainstream customer
CUS6477,1,Discount customer
CUS6478,0,Mainstream customer
CUS6479,1,Discount customer
CUS648,0,Mainstream customer
CUS6480,0,Mainstream customer
CUS6481,0,Mainstream customer
CUS6482,1,Discount customer
CUS6483,0,Mainstream customer
CUS6484,3,Urban Trendy Berlin
CUS6485,0,Mainstream customer
CUS6486,0,Mainstream customer
CUS6487,0,Mainstream customer
CUS6488,1,Discount customer
CUS6489,0,Mainstream customer
CUS649,1,Discount customer
CUS6490,0,Mainstream customer
CUS6491,0,Mainstream customer
CUS6492,1,Discount customer
CUS6493,0,Mainstream customer
CUS6494,1,Discount customer
CUS6495,0,Mainstream customer
CUS6496,0,Mainstream customer
CUS6497,0,Mainstream customer
CUS6498,0,Mainstream customer
CUS6499,1,Discount customer
CUS65,0,Mainstream customer
CUS650,0,Mainstream customer
CUS6500,0,Mainstream customer
CUS6501,0,Mainstream customer
CUS6502,0,Mainstream customer
CUS6503,1,Discount customer
CUS6504,0,Mainstream customer
CUS6505,2,Premium Bremen Niche
CUS6506,1,Discount customer
CUS6507,0,Mainstream customer
CUS6508,0,Mainstream customer
CUS6509,0,Mainstream customer
CUS651,2,Premium Bremen Niche
CUS6510,1,Discount customer
CUS6511,1,Discount customer
CUS6512,0,Mainstream customer
CUS6513,0,Mainstream customer
CUS6514,1,Discount customer
CUS6515,1,Discount customer
CUS6516,1,Discount customer
CUS6517,1,Discount customer
CUS6518,0,Mainstream customer
CUS6519,0,Mainstream customer
CUS652,0,Mainstream customer
CUS6520,0,Mainstream customer
CUS6521,0,Mainstream customer
CUS6522,1,Discount customer
CUS6523,0,Mainstream customer
CUS6524,0,Mainstream customer
CUS6525,1,Discount customer
CUS6526,0,Mainstream customer
CUS6527,0,Mainstream customer
CUS6528,0,Mainstream customer
CUS6529,0,Mainstream customer
CUS653,0,Mainstream customer
CUS6530,0,Mainstream customer
CUS6531,1,Discount customer
CUS6532,1,Discount customer
CUS6533,0,Mainstream customer
CUS6534,0,Mainstream customer
CUS6535,1,Discount customer
CUS6536,0,Mainstream customer
CUS6537,0,Mainstream customer
CUS6538,1,Discount customer
CUS6539,0,Mainstream customer
CUS654,0,Mainstream customer
CUS6540,2,Premium Bremen Niche
CUS6541,0,Mainstream customer
CUS6542,0,Mainstream customer
CUS6543,0,Mainstream customer
CUS6544,0,Mainstream customer
CUS6545,1,Discount customer
CUS6546,1,Discount customer
CUS6547,0,Mainstream customer
CUS6548,0,Mainstream customer
CUS6549,0,Mainstream customer
CUS655,1,Discount customer
CUS6550,0,Mainstream customer
CUS6551,1,Discount customer
CUS6552,0,Mainstream customer
CUS6553,0,Mainstream customer
CUS6554,0,Mainstream customer
CUS6555,0,Mainstream customer
CUS6556,1,Discount customer
CUS6557,0,Mainstream customer
CUS6558,2,Premium Bremen Niche
CUS6559,0,Mainstream customer
CUS656,0,Mainstream customer
CUS6560,0,Mainstream customer
CUS6561,0,Mainstream customer
CUS6562,0,Mainstream customer
CUS6563,1,Discount customer
CUS6564,0,Mainstream customer
CUS6565,1,Discount customer
CUS6566,1,Discount customer
CUS6567,0,Mainstream customer
CUS6568,1,Discount customer
CUS6569,0,Mainstream customer
CUS657,1,Discount customer
CUS6570,0,Mainstream customer
CUS6571,0,Mainstream customer
CUS6572,0,Mainstream customer
CUS6573,1,Discount customer
CUS6574,1,Discount customer
CUS6575,0,Mainstream customer
CUS6576,0,Mainstream customer
CUS6577,0,Mainstream customer
CUS6578,0,Mainstream customer
CUS6579,1,Discount customer
CUS658,0,Mainstream customer
CUS6580,2,Premium Bremen Niche
CUS6581,0,Mainstream customer
CUS6582,0,Mainstream customer
CUS6583,1,Discount customer
CUS6584,1,Discount customer
CUS6585,1,Discount customer
CUS6586,0,Mainstream customer
CUS6587,1,Discount customer
CUS6588,1,Discount customer
CUS6589,1,Discount customer
CUS659,0,Mainstream customer
CUS6590,1,Discount customer
CUS6591,0,Mainstream customer
CUS6592,0,Mainstream customer
CUS6593,0,Mainstream customer
CUS6594,3,Urban Trendy Berlin
CUS6595,1,Discount customer
CUS6596,0,Mainstream customer
CUS6597,0,Mainstream customer
CUS6598,0,Mainstream customer
CUS6599,3,Urban Trendy Berlin
CUS66,1,Discount customer
CUS660,0,Mainstream customer
CUS6600,0,Mainstream customer
CUS6601,0,Mainstream customer
CUS6602,1,Discount customer
CUS6603,0,Mainstream customer
CUS6604,3,Urban Trendy Berlin
CUS6605,0,Mainstream customer
CUS6606,0,Mainstream customer
CUS6607,1,Discount customer
CUS6608,0,Mainstream customer
CUS6609,0,Mainstream customer
CUS661,0,Mainstream customer
CUS6610,1,Discount customer
CUS6611,0,Mainstream customer
CUS6612,2,Premium Bremen Niche
CUS6613,0,Mainstream customer
CUS6614,0,Mainstream customer
CUS6615,0,Mainstream customer
CUS6616,1,Discount customer
CUS6617,0,Mainstream customer
CUS6618,0,Mainstream customer
CUS6619,0,Mainstream customer
CUS662,0,Mainstream customer
CUS6620,1,Discount customer
CUS6621,0,Mainstream customer
CUS6622,1,Discount customer
CUS6623,0,Mainstream customer
CUS6624,0,Mainstream customer
CUS6625,1,Discount customer
CUS6626,2,Premium Bremen Niche
CUS6627,0,Mainstream customer
CUS6628,1,Discount customer
CUS6629,0,Mainstream customer
CUS663,0,Mainstream customer
CUS6630,0,Mainstream customer
CUS6631,0,Mainstream customer
CUS6632,0,Mainstream customer
CUS6633,0,Mainstream customer
CUS6634,0,Mainstream customer
CUS6635,0,Mainstream customer
CUS6636,0,Mainstream customer
CUS6637,1,Discount customer
CUS6638,0,Mainstream customer
CUS6639,0,Mainstream customer
CUS664,1,Discount customer
CUS6640,1,Discount customer
CUS6641,0,Mainstream customer
CUS6642,0,Mainstream customer
CUS6643,0,Mainstream customer
CUS6644,0,Mainstream customer
CUS6645,1,Discount customer
CUS6646,0,Mainstream customer
CUS6647,0,Mainstream customer
CUS6648,0,Mainstream customer
CUS6649,0,Mainstream customer
CUS665,1,Discount customer
CUS6650,0,Mainstream customer
CUS6651,2,Premium Bremen Niche
CUS6652,0,Mainstream customer
CUS6653,0,Mainstream customer
CUS6654,1,Discount customer
CUS6655,1,Discount customer
CUS6656,1,Discount customer
CUS6657,1,Discount customer
CUS6658,0,Mainstream customer
CUS6659,0,Mainstream customer
CUS666,0,Mainstream customer
CUS6660,0,Mainstream customer
CUS6661,1,Discount customer
CUS6662,0,Mainstream customer
CUS6663,1,Discount customer
CUS6664,1,Discount customer
CUS6665,0,Mainstream customer
CUS6666,0,Mainstream customer
CUS6667,1,Discount customer
CUS6668,1,Discount customer
CUS6669,0,Mainstream customer
CUS667,1,Discount customer
CUS6670,0,Mainstream customer
CUS6671,1,Discount customer
CUS6672,1,Discount customer
CUS6673,0,Mainstream customer
CUS6674,0,Mainstream customer
CUS6675,1,Discount customer
CUS6676,1,Discount customer
CUS6677,0,Mainstream customer
CUS6678,1,Discount customer
CUS6679,0,Mainstream customer
CUS668,3,Urban Trendy Berlin
CUS6680,0,Mainstream customer
CUS6681,2,Premium Bremen Niche
CUS6682,0,Mainstream customer
CUS6683,0,Mainstream customer
CUS6684,1,Discount customer
CUS6685,1,Discount customer
CUS6686,0,Mainstream customer
CUS6687,0,Mainstream customer
CUS6688,0,Mainstream customer
CUS6689,0,Mainstream customer
CUS669,0,Mainstream customer
CUS6690,0,Mainstream customer
CUS6691,0,Mainstream customer
CUS6692,0,Mainstream customer
CUS6693,0,Mainstream customer
CUS6694,0,Mainstream customer
CUS6695,0,Mainstream customer
CUS6696,1,Discount customer
CUS6697,0,Mainstream customer
CUS6698,0,Mainstream customer
CUS6699,0,Mainstream customer
CUS67,0,Mainstream customer
CUS670,1,Discount customer
CUS6700,1,Discount customer
CUS6701,0,Mainstream customer
CUS6702,1,Discount customer
CUS6703,0,Mainstream customer
CUS6704,1,Discount customer
CUS6705,1,Discount customer
CUS6706,0,Mainstream customer
CUS6707,1,Discount customer
CUS6708,0,Mainstream customer
CUS6709,0,Mainstream customer
CUS671,0,Mainstream customer
CUS6710,1,Discount customer
CUS6711,1,Discount customer
CUS6712,0,Mainstream customer
CUS6713,0,Mainstream customer
CUS6714,0,Mainstream customer
CUS6715,0,Mainstream customer
CUS6716,0,Mainstream customer
CUS6717,0,Mainstream customer
CUS6718,1,Discount customer
CUS6719,0,Mainstream customer
CUS672,2,Premium Bremen Niche
CUS6720,0,Mainstream customer
CUS6721,0,Mainstream customer
CUS6722,0,Mainstream customer
CUS6723,1,Discount customer
CUS6724,1,Discount customer
CUS6725,2,Premium Bremen Niche
CUS6726,0,Mainstream customer
CUS6727,0,Mainstream customer
CUS6728,1,Discount customer
CUS6729,0,Mainstream customer
CUS673,1,Discount customer
CUS6730,0,Mainstream customer
CUS6731,0,Mainstream customer
CUS6732,0,Mainstream customer
CUS6733,0,Mainstream customer
CUS6734,1,Discount customer
CUS6735,0,Mainstream customer
CUS6736,0,Mainstream customer
CUS6737,0,Mainstream customer
CUS6738,0,Mainstream customer
CUS6739,0,Mainstream customer
CUS674,0,Mainstream customer
CUS6740,0,Mainstream customer
CUS6741,0,Mainstream customer
CUS6742,1,Discount customer
CUS6743,0,Mainstream customer
CUS6744,1,Discount customer
CUS6745,0,Mainstream customer
CUS6746,1,Discount customer
CUS6747,0,Mainstream customer
CUS6748,0,Mainstream customer
CUS6749,1,Discount customer
CUS675,0,Mainstream customer
CUS6750,1,Discount customer
CUS6751,1,Discount customer
CUS6752,1,Discount customer
CUS6753,1,Discount customer
CUS6754,0,Mainstream customer
CUS6755,0,Mainstream customer
CUS6756,0,Mainstream customer
CUS6757,0,Mainstream customer
CUS6758,0,Mainstream customer
CUS6759,0,Mainstream customer
CUS676,0,Mainstream customer
CUS6760,0,Mainstream customer
CUS6761,0,Mainstream customer
CUS6762,0,Mainstream customer
CUS6763,2,Premium Bremen Niche
CUS6764,0,Mainstream customer
CUS6765,1,Discount customer
CUS6766,1,Discount customer
CUS6767,1,Discount customer
CUS6768,0,Mainstream customer
CUS6769,0,Mainstream customer
CUS677,0,Mainstream customer
CUS6770,0,Mainstream customer
CUS6771,0,Mainstream customer
CUS6772,1,Discount customer
CUS6773,0,Mainstream customer
CUS6774,0,Mainstream customer
CUS6775,1,Discount customer
CUS6776,0,Mainstream customer
CUS6777,2,Premium Bremen Niche
CUS6778,0,Mainstream customer
CUS6779,0,Mainstream customer
CUS678,1,Discount customer
CUS6780,0,Mainstream customer
CUS6781,1,Discount customer
CUS6782,0,Mainstream customer
CUS6783,0,Mainstream customer
CUS6784,0,Mainstream customer
CUS6785,1,Discount customer
CUS6786,1,Discount customer
CUS6787,1,Discount customer
CUS6788,0,Mainstream customer
CUS6789,0,Mainstream customer
CUS679,0,Mainstream customer
CUS6790,1,Discount customer
CUS6791,0,Mainstream customer
CUS6792,1,Discount customer
CUS6793,0,Mainstream customer
CUS6794,0,Mainstream customer
CUS6795,0,Mainstream customer
CUS6796,0,Mainstream customer
CUS6797,2,Premium Bremen Niche
CUS6798,1,Discount customer
CUS6799,0,Mainstream customer
CUS68,0,Mainstream customer
CUS680,0,Mainstream customer
CUS6800,0,Mainstream customer
CUS6801,1,Discount customer
CUS6802,0,Mainstream customer
CUS6803,0,Mainstream customer
CUS6804,1,Discount customer
CUS6805,0,Mainstream customer
CUS6806,0,Mainstream customer
CUS6807,0,Mainstream customer
CUS6808,0,Mainstream customer
CUS6809,1,Discount customer
CUS681,1,Discount customer
CUS6810,0,Mainstream customer
CUS6811,0,Mainstream customer
CUS6812,0,Mainstream customer
CUS6813,0,Mainstream customer
CUS6814,1,Discount customer
CUS6815,0,Mainstream customer
CUS6816,1,Discount customer
CUS6817,1,Discount customer
CUS6818,0,Mainstream customer
CUS6819,1,Discount customer
CUS682,0,Mainstream customer
CUS6820,2,Premium Bremen Niche
CUS6821,0,Mainstream customer
CUS6822,0,Mainstream customer
